sku,nombre,marca,precio_normal,precio_internet,precio_sbpay,precio_fonasa,descuento_internet_pct,url,imagen,categoria_1,categoria_2,categoria_3,tipo_venta,requiere_receta,bioequivalente,retiro_tienda,despacho_domicilio,stock_global,disponible_comuna,region,comuna,capturado_en
178877,Belara CD Clormadinona / Etinilestradiol 28 Comprimidos Recubiertos,Belara,27199,21759,19039,,20,https://salcobrand.cl/products/belara-cd-clormadinona-etinilestradiol-28-comprimidos-recubiertos?default_sku=178877,https://static.salcobrand.cl/spree/products/41658/small/7800055188776_1.jpg?1641477067,Medicamentos,Medicamentos > Anticonceptivos y Hormonas,Medicamentos > Anticonceptivos y Hormonas > Oral,not_drug,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
435445,Vexa 20 (B) Drospirenona / Etinilestradiol 28 Comprimidos Recubiertos,Vexa 20,18899,12284,,,35,https://salcobrand.cl/products/vexa-20-b-drospirenona-etinilestradiol-28-comprimidos-recubiertos?default_sku=435445,https://static.salcobrand.cl/spree/products/51061/small/435445.jpg?1641329733,Medicamentos,Medicamentos > Anticonceptivos y Hormonas,Medicamentos > Anticonceptivos y Hormonas > Oral,not_drug,False,True,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
435445,Vexa 20 (B) Drospirenona / Etinilestradiol 28 Comprimidos Recubiertos,Vexa 20,18899,12284,,,35,https://salcobrand.cl/products/vexa-20-b-drospirenona-etinilestradiol-28-comprimidos-recubiertos?default_sku=435445,https://static.salcobrand.cl/spree/products/51061/small/435445.jpg?1641329733,Medicamentos,Medicamentos > Anticonceptivos y Hormonas,Medicamentos > Anticonceptivos y Hormonas > Oral,not_drug,False,True,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
435445,Vexa 20 (B) Drospirenona / Etinilestradiol 28 Comprimidos Recubiertos,Vexa 20,18899,12284,,,35,https://salcobrand.cl/products/vexa-20-b-drospirenona-etinilestradiol-28-comprimidos-recubiertos?default_sku=435445,https://static.salcobrand.cl/spree/products/51061/small/435445.jpg?1641329733,Medicamentos,Medicamentos > Anticonceptivos y Hormonas,Medicamentos > Anticonceptivos y Hormonas > Oral,not_drug,False,True,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
575324,Exim (B) Tadalafilo 20mg 4 Comprimidos Recubiertos,Exim,28599,24309,,,15,https://salcobrand.cl/products/exim-b-tadalafilo-20mg-4-comprimidos-recubiertos?default_sku=575324,https://static.salcobrand.cl/spree/products/193532/small/575324.jpg?1782225673,Medicamentos,Cuidado de la Salud > Salud Hombre,Cuidado de la Salud > Salud Hombre > Disfunción Erectil,prescription,True,True,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
575324,Exim (B) Tadalafilo 20mg 4 Comprimidos Recubiertos,Exim,28599,24309,,,15,https://salcobrand.cl/products/exim-b-tadalafilo-20mg-4-comprimidos-recubiertos?default_sku=575324,https://static.salcobrand.cl/spree/products/193532/small/575324.jpg?1782225673,Medicamentos,Cuidado de la Salud > Salud Hombre,Cuidado de la Salud > Salud Hombre > Disfunción Erectil,prescription,True,True,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
575324,Exim (B) Tadalafilo 20mg 4 Comprimidos Recubiertos,Exim,28599,24309,,,15,https://salcobrand.cl/products/exim-b-tadalafilo-20mg-4-comprimidos-recubiertos?default_sku=575324,https://static.salcobrand.cl/spree/products/193532/small/575324.jpg?1782225673,Medicamentos,Cuidado de la Salud > Salud Hombre,Cuidado de la Salud > Salud Hombre > Disfunción Erectil,prescription,True,True,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
430185,Ectien XR (B) Venlafaxina 150mg 30 Cápsulas Prolongadas,Ectien Xr,65699,57815,,,12,https://salcobrand.cl/products/ectien-xr-b-venlafaxina-150mg-30-capsulas-prolongadas?default_sku=430185,https://static.salcobrand.cl/spree/products/27529/small/430185.jpg?1641479731,Medicamentos,Medicamentos > Sistema Nervioso,Medicamentos > Sistema Nervioso > Antidepresivos,prescription,True,True,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
430185,Ectien XR (B) Venlafaxina 150mg 30 Cápsulas Prolongadas,Ectien Xr,65699,57815,,,12,https://salcobrand.cl/products/ectien-xr-b-venlafaxina-150mg-30-capsulas-prolongadas?default_sku=430185,https://static.salcobrand.cl/spree/products/27529/small/430185.jpg?1641479731,Medicamentos,Medicamentos > Sistema Nervioso,Medicamentos > Sistema Nervioso > Antidepresivos,prescription,True,True,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
430185,Ectien XR (B) Venlafaxina 150mg 30 Cápsulas Prolongadas,Ectien Xr,65699,57815,,,12,https://salcobrand.cl/products/ectien-xr-b-venlafaxina-150mg-30-capsulas-prolongadas?default_sku=430185,https://static.salcobrand.cl/spree/products/27529/small/430185.jpg?1641479731,Medicamentos,Medicamentos > Sistema Nervioso,Medicamentos > Sistema Nervioso > Antidepresivos,prescription,True,True,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
1056004,Dalgiet Dienogest 2mg 28 Comprimidos,Dalgiet,28899,25431,,,12,https://salcobrand.cl/products/dalgiet-dienogest-2mg-28-comprimidos?default_sku=1056004,https://static.salcobrand.cl/spree/products/22392/small/1056004.jpg?1641479981,Medicamentos,Medicamentos > Anticonceptivos y Hormonas,Medicamentos > Anticonceptivos y Hormonas > Oral,not_drug,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
1056004,Dalgiet Dienogest 2mg 28 Comprimidos,Dalgiet,28899,25431,,,12,https://salcobrand.cl/products/dalgiet-dienogest-2mg-28-comprimidos?default_sku=1056004,https://static.salcobrand.cl/spree/products/22392/small/1056004.jpg?1641479981,Medicamentos,Medicamentos > Anticonceptivos y Hormonas,Medicamentos > Anticonceptivos y Hormonas > Oral,not_drug,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
1056004,Dalgiet Dienogest 2mg 28 Comprimidos,Dalgiet,28899,25431,,,12,https://salcobrand.cl/products/dalgiet-dienogest-2mg-28-comprimidos?default_sku=1056004,https://static.salcobrand.cl/spree/products/22392/small/1056004.jpg?1641479981,Medicamentos,Medicamentos > Anticonceptivos y Hormonas,Medicamentos > Anticonceptivos y Hormonas > Oral,not_drug,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
2510240,Inflader (B) Isotretinoí­na 20mg 30 Cápsulas,Inflader,48999,39199,,,20,https://salcobrand.cl/products/inflader-b-isotretinoi-na-20mg-30-capsulas?default_sku=2510240,https://static.salcobrand.cl/spree/products/63960/small/2510240.jpg?1641328797,Cuidado de la Salud,Cuidado de la Salud > Salud Piel,Cuidado de la Salud > Salud Piel > Antiacné,restricted,True,True,True,False,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
2510240,Inflader (B) Isotretinoí­na 20mg 30 Cápsulas,Inflader,48999,39199,,,20,https://salcobrand.cl/products/inflader-b-isotretinoi-na-20mg-30-capsulas?default_sku=2510240,https://static.salcobrand.cl/spree/products/63960/small/2510240.jpg?1641328797,Cuidado de la Salud,Cuidado de la Salud > Salud Piel,Cuidado de la Salud > Salud Piel > Antiacné,restricted,True,True,True,False,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
2510240,Inflader (B) Isotretinoí­na 20mg 30 Cápsulas,Inflader,48999,39199,,,20,https://salcobrand.cl/products/inflader-b-isotretinoi-na-20mg-30-capsulas?default_sku=2510240,https://static.salcobrand.cl/spree/products/63960/small/2510240.jpg?1641328797,Cuidado de la Salud,Cuidado de la Salud > Salud Piel,Cuidado de la Salud > Salud Piel > Antiacné,restricted,True,True,True,False,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
32414,Spiron (B) Risperidona 1mg/ml Gotas 30ml,Spiron,40199,35375,,,12,https://salcobrand.cl/products/spiron-b-risperidona-1mg-ml-gotas-30ml?default_sku=32414,https://static.salcobrand.cl/spree/products/149761/small/32414.jpg?1750969213,Medicamentos,Medicamentos > Sistema Nervioso,Medicamentos > Sistema Nervioso > Antipsicóticos,prescription,True,True,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
32414,Spiron (B) Risperidona 1mg/ml Gotas 30ml,Spiron,40199,35375,,,12,https://salcobrand.cl/products/spiron-b-risperidona-1mg-ml-gotas-30ml?default_sku=32414,https://static.salcobrand.cl/spree/products/149761/small/32414.jpg?1750969213,Medicamentos,Medicamentos > Sistema Nervioso,Medicamentos > Sistema Nervioso > Antipsicóticos,prescription,True,True,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
32414,Spiron (B) Risperidona 1mg/ml Gotas 30ml,Spiron,40199,35375,,,12,https://salcobrand.cl/products/spiron-b-risperidona-1mg-ml-gotas-30ml?default_sku=32414,https://static.salcobrand.cl/spree/products/149761/small/32414.jpg?1750969213,Medicamentos,Medicamentos > Sistema Nervioso,Medicamentos > Sistema Nervioso > Antipsicóticos,prescription,True,True,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
151639,Cardioaspirina 100mg 50 Comprimidos Recubiertos,Cardioaspirina,14799,13023,,,12,https://salcobrand.cl/products/cardioaspirina-100mg-50-comprimidos-recubiertos?default_sku=151639,https://static.salcobrand.cl/spree/products/169970/small/151639.jpg?1765390830,Cuidado de la Salud,Cuidado de la Salud > Salud Adulto Mayor,Cuidado de la Salud > Salud Adulto Mayor > Cardiovascular,not_drug,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
151639,Cardioaspirina 100mg 50 Comprimidos Recubiertos,Cardioaspirina,14799,13023,,,12,https://salcobrand.cl/products/cardioaspirina-100mg-50-comprimidos-recubiertos?default_sku=151639,https://static.salcobrand.cl/spree/products/169970/small/151639.jpg?1765390830,Cuidado de la Salud,Cuidado de la Salud > Salud Adulto Mayor,Cuidado de la Salud > Salud Adulto Mayor > Cardiovascular,not_drug,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
151639,Cardioaspirina 100mg 50 Comprimidos Recubiertos,Cardioaspirina,14799,13023,,,12,https://salcobrand.cl/products/cardioaspirina-100mg-50-comprimidos-recubiertos?default_sku=151639,https://static.salcobrand.cl/spree/products/169970/small/151639.jpg?1765390830,Cuidado de la Salud,Cuidado de la Salud > Salud Adulto Mayor,Cuidado de la Salud > Salud Adulto Mayor > Cardiovascular,not_drug,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
584834,Clotakem (B) 50mg 30 Comprimidos,Clotakem,16499,14519,,,12,https://salcobrand.cl/products/clotakem-b-clortalidona-50mg-30-comprimidos?default_sku=584834,https://static.salcobrand.cl/spree/products/104458/small/584834.jpg?1704310989,Medicamentos,Medicamentos > Sistema Cardiovascular,MiSalcobrand > Medicamentos > Salud Cardiovascular,prescription,True,True,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
584834,Clotakem (B) 50mg 30 Comprimidos,Clotakem,16499,14519,,,12,https://salcobrand.cl/products/clotakem-b-clortalidona-50mg-30-comprimidos?default_sku=584834,https://static.salcobrand.cl/spree/products/104458/small/584834.jpg?1704310989,Medicamentos,Medicamentos > Sistema Cardiovascular,MiSalcobrand > Medicamentos > Salud Cardiovascular,prescription,True,True,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
584834,Clotakem (B) 50mg 30 Comprimidos,Clotakem,16499,14519,,,12,https://salcobrand.cl/products/clotakem-b-clortalidona-50mg-30-comprimidos?default_sku=584834,https://static.salcobrand.cl/spree/products/104458/small/584834.jpg?1704310989,Medicamentos,Medicamentos > Sistema Cardiovascular,MiSalcobrand > Medicamentos > Salud Cardiovascular,prescription,True,True,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
582596,DorAliv (B) Ibuprofeno 400mg 10 Cápsulas Blandas,Notts,3499,2204,1854,,37,https://salcobrand.cl/products/doraliv-b-ibuprofeno-400mg-10-capsulas-blandas?default_sku=582596,https://static.salcobrand.cl/spree/products/98938/small/SKU_582596.jpg?1695674090,Medicamentos,"Medicamentos > Dolor, Fiebre y Antiflamatorios","Medicamentos > Dolor, Fiebre y Antiflamatorios > Analgésico General",prescription,True,True,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
582596,DorAliv (B) Ibuprofeno 400mg 10 Cápsulas Blandas,Notts,3499,2204,1854,,37,https://salcobrand.cl/products/doraliv-b-ibuprofeno-400mg-10-capsulas-blandas?default_sku=582596,https://static.salcobrand.cl/spree/products/98938/small/SKU_582596.jpg?1695674090,Medicamentos,"Medicamentos > Dolor, Fiebre y Antiflamatorios","Medicamentos > Dolor, Fiebre y Antiflamatorios > Analgésico General",prescription,True,True,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
582596,DorAliv (B) Ibuprofeno 400mg 10 Cápsulas Blandas,Notts,3499,2204,1854,,37,https://salcobrand.cl/products/doraliv-b-ibuprofeno-400mg-10-capsulas-blandas?default_sku=582596,https://static.salcobrand.cl/spree/products/98938/small/SKU_582596.jpg?1695674090,Medicamentos,"Medicamentos > Dolor, Fiebre y Antiflamatorios","Medicamentos > Dolor, Fiebre y Antiflamatorios > Analgésico General",prescription,True,True,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
573304,Memanvitae (B) Memantina 10mg 56 Comprimidos Recubiertos,Memanvitae,35899,31591,,,12,https://salcobrand.cl/products/memanvitae-b-memantina-10mg-56-comprimidos-recubiertos?default_sku=573304,https://static.salcobrand.cl/spree/products/47377/small/573304.jpg?1641476755,Medicamentos,Medicamentos > Sistema Nervioso,Medicamentos > Sistema Nervioso > Antialzheimer,prescription,True,True,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
573304,Memanvitae (B) Memantina 10mg 56 Comprimidos Recubiertos,Memanvitae,35899,31591,,,12,https://salcobrand.cl/products/memanvitae-b-memantina-10mg-56-comprimidos-recubiertos?default_sku=573304,https://static.salcobrand.cl/spree/products/47377/small/573304.jpg?1641476755,Medicamentos,Medicamentos > Sistema Nervioso,Medicamentos > Sistema Nervioso > Antialzheimer,prescription,True,True,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
573304,Memanvitae (B) Memantina 10mg 56 Comprimidos Recubiertos,Memanvitae,35899,31591,,,12,https://salcobrand.cl/products/memanvitae-b-memantina-10mg-56-comprimidos-recubiertos?default_sku=573304,https://static.salcobrand.cl/spree/products/47377/small/573304.jpg?1641476755,Medicamentos,Medicamentos > Sistema Nervioso,Medicamentos > Sistema Nervioso > Antialzheimer,prescription,True,True,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
2973485,Enalten (B) Enalapril 20mg 30 Comprimidos,Enalten,31499,27719,,,12,https://salcobrand.cl/products/enalten-b-enalapril-20mg-30-comprimidos?default_sku=2973485,https://static.salcobrand.cl/spree/products/116762/small/2973485_1.jpg?1721405603,Cuidado de la Salud,Medicamentos > Sistema Cardiovascular,Medicamentos > Sistema Cardiovascular > Antihipertensivos,prescription,True,True,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
2973485,Enalten (B) Enalapril 20mg 30 Comprimidos,Enalten,31499,27719,,,12,https://salcobrand.cl/products/enalten-b-enalapril-20mg-30-comprimidos?default_sku=2973485,https://static.salcobrand.cl/spree/products/116762/small/2973485_1.jpg?1721405603,Cuidado de la Salud,Medicamentos > Sistema Cardiovascular,Medicamentos > Sistema Cardiovascular > Antihipertensivos,prescription,True,True,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
2973485,Enalten (B) Enalapril 20mg 30 Comprimidos,Enalten,31499,27719,,,12,https://salcobrand.cl/products/enalten-b-enalapril-20mg-30-comprimidos?default_sku=2973485,https://static.salcobrand.cl/spree/products/116762/small/2973485_1.jpg?1721405603,Cuidado de la Salud,Medicamentos > Sistema Cardiovascular,Medicamentos > Sistema Cardiovascular > Antihipertensivos,prescription,True,True,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
2013213,Eutirox (R) Levotiroxina 100mcg 50 Comprimidos,Eutirox,15399,13551,,,12,https://salcobrand.cl/products/eutirox-r-levotiroxina-100mcg-50-comprimidos?default_sku=2013213,https://static.salcobrand.cl/spree/products/140218/small/2013213_1.png?1744645361,Medicamentos,Medicamentos > Anticonceptivos y Hormonas,Medicamentos > Anticonceptivos y Hormonas > Hormonas,prescription,True,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
2013213,Eutirox (R) Levotiroxina 100mcg 50 Comprimidos,Eutirox,15399,13551,,,12,https://salcobrand.cl/products/eutirox-r-levotiroxina-100mcg-50-comprimidos?default_sku=2013213,https://static.salcobrand.cl/spree/products/140218/small/2013213_1.png?1744645361,Medicamentos,Medicamentos > Anticonceptivos y Hormonas,Medicamentos > Anticonceptivos y Hormonas > Hormonas,prescription,True,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
2013213,Eutirox (R) Levotiroxina 100mcg 50 Comprimidos,Eutirox,15399,13551,,,12,https://salcobrand.cl/products/eutirox-r-levotiroxina-100mcg-50-comprimidos?default_sku=2013213,https://static.salcobrand.cl/spree/products/140218/small/2013213_1.png?1744645361,Medicamentos,Medicamentos > Anticonceptivos y Hormonas,Medicamentos > Anticonceptivos y Hormonas > Hormonas,prescription,True,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
2010445,Eutirox (R) Levotiroxina 75mcg 50 Comprimidos,Eutirox,17399,15311,,,12,https://salcobrand.cl/products/eutirox-r-levotiroxina-75mcg-50-comprimidos?default_sku=2010445,https://static.salcobrand.cl/spree/products/140242/small/2010445_1.png?1744645914,Medicamentos,Medicamentos > Tiroídes,Medicamentos > Tiroídes > Tiroídes,prescription,True,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
2010445,Eutirox (R) Levotiroxina 75mcg 50 Comprimidos,Eutirox,17399,15311,,,12,https://salcobrand.cl/products/eutirox-r-levotiroxina-75mcg-50-comprimidos?default_sku=2010445,https://static.salcobrand.cl/spree/products/140242/small/2010445_1.png?1744645914,Medicamentos,Medicamentos > Tiroídes,Medicamentos > Tiroídes > Tiroídes,prescription,True,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
2010445,Eutirox (R) Levotiroxina 75mcg 50 Comprimidos,Eutirox,17399,15311,,,12,https://salcobrand.cl/products/eutirox-r-levotiroxina-75mcg-50-comprimidos?default_sku=2010445,https://static.salcobrand.cl/spree/products/140242/small/2010445_1.png?1744645914,Medicamentos,Medicamentos > Tiroídes,Medicamentos > Tiroídes > Tiroídes,prescription,True,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
431603,Ripol (B) Sildenafil 50mg 5 Comprimidos Recubiertos,Ripol,7999,7039,,,12,https://salcobrand.cl/products/ripol-b-sildenafil-50mg-5-comprimidos-recubiertos?default_sku=431603,https://static.salcobrand.cl/spree/products/27590/small/431603.jpg?1641479726,Cuidado de la Salud,Cuidado de la Salud > Salud Hombre,Cuidado de la Salud > Salud Hombre > Disfunción Erectil,prescription,True,True,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
